,index,benunit_id,household_id,income_support_reported,child_benefit_reported,working_tax_credit_reported,child_tax_credit_reported,JSA_income_reported,housing_benefit_reported,ESA_income_reported,pension_credit_reported,universal_credit_reported,benunit_weight
700,13295,2188011,3188010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13739.849384485591
701,13302,2188121,3188120,0.0,21.45970995156439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22293.38942384141
702,13304,2188141,3188140,0.0,21.45970995156439,0.0,106.5886012436458,0.0,0.0,0.0,0.0,0.0,23222.280649834804
703,13339,2188651,3188650,0.0,0.0,0.0,0.0,0.0,18.63653336274938,0.0,0.0,0.0,64151.55029516864
704,13361,2188981,3188980,0.0,35.66251315622295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25002.65549965547
705,13365,2189041,3189040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29550.352126914786
706,13393,2189451,3189450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4373.529522385555
707,13435,2190111,3190110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.9196646677893,0.0,76478.71094012262
708,13437,2190141,3190140,117.01104680717273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11785.307429791163
709,13464,2190541,3190540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.15710087382064,57010.69899534444
710,13500,2191151,3191150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28873.035607961272
711,13619,2001751,3001750,0.0,21.45970995156439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25467.101112652166
712,13641,2002272,3002270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10662.89719838248
713,13643,2002331,3002330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37387.87184623403
714,13649,2002431,3002430,58.8746581650977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30730.818059948055
715,13756,2005171,3005170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25989.60242727345
716,13757,2005172,3005170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39458.52520417763
717,13758,2005173,3005170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48108.8247462411
718,13759,2005174,3005170,0.0,21.45970995156439,0.0,0.0,0.0,91.66782559923465,0.0,0.0,0.0,24576.91368774183
719,13760,2005175,3005170,0.0,35.66251315622295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26976.549354891427
720,13801,2005791,3005790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42032.32797620099
721,13819,2006041,3006040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22719.13123575505
722,13852,2006801,3006800,0.0,35.66251315622295,0.0,58.050688370546524,0.0,0.0,0.0,0.0,0.0,23241.632550376333
723,13865,2007201,3007200,41.586068068997584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27228.124061931307
724,13892,2007841,3007840,0.0,0.0,0.0,0.0,0.0,98.2254934883732,0.0,0.0,0.0,15442.816632140144
725,13902,2008061,3008060,0.0,0.0,0.0,257.6187048590978,0.0,0.0,0.0,0.0,0.0,68138.04180672362
726,13909,2008191,3008190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32124.154898938144
727,13929,2008721,3008720,0.0,35.66251315622295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60610.15249606883
728,13931,2008741,3008740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5437.884052169649
729,13959,2009161,3009160,0.0,0.0,0.0,0.0,0.0,149.08134519173413,0.0,13.494714958070496,0.0,35491.38559316419
730,13969,2009441,3009440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16197.540753259775
731,13970,2009451,3009450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24035.06047257902
732,13971,2009452,3009450,0.0,0.0,0.0,0.0,0.0,86.00846837982743,0.0,0.0,0.0,8127.798227442181
733,13972,2009453,3009450,0.0,49.86531636088151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9192.152757226277
734,14017,2010341,3010340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24770.432693157123
735,14019,2010362,3010360,0.0,0.0,0.0,0.0,0.0,180.3956633150409,0.0,0.0,0.0,34697.9576709615
736,14112,2012331,3012330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27847.384879260233
737,14133,2012901,3012900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13410.867075279599
738,14134,2012902,3012900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5766.866361375643
739,14139,2013041,3013040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43232.14580977579
740,14149,2013231,3013230,0.0,0.0,0.0,0.0,0.0,103.21016205579294,0.0,0.0,0.0,42690.292594612976
741,14157,2013401,3013400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.2688202737776,0.0,65912.57324444778
742,14187,2013921,3013920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81123.16707008958
743,14235,2014961,3014960,0.0,64.06811956554006,0.0,0.0,0.0,95.67418196919468,0.0,0.0,0.0,8398.724835023586
744,14245,2015151,3015150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.12097304058912,0.0,57552.55221050725
745,14257,2015321,3015320,0.0,0.0,0.0,17.03196455093187,0.0,86.00710316605729,0.0,0.0,0.0,66357.66695690295
746,14286,2016041,3016040,0.0,49.86531636088151,62.41476775401432,0.0,0.0,0.0,0.0,0.0,0.0,33323.97273251294
747,14289,2016141,3016140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26666.918946226964
748,14301,2016392,3016390,0.0,0.0,0.0,0.0,0.0,58.929316456650845,0.0,0.0,261.5789750432497,21790.240009761656
749,14320,2016811,3016810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31640.35738539992
750,14370,2018251,3018250,0.0,0.0,0.0,0.0,0.0,79.7284849743289,0.0,0.0,0.0,30866.28136373876
751,14378,2018471,3018470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26105.71383052262
752,14383,2018581,3018580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35336.570388831955
753,14386,2018641,3018640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24654.321289907948
754,14396,2018851,3018850,0.0,35.66251315622295,0.0,0.0,0.0,84.71151528522445,95.91346922701948,0.0,0.0,32491.841009227195
755,14416,2019231,3019230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24093.116174203606
756,14449,2019961,3019960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22390.148926549056
757,14451,2019991,3019990,0.0,0.0,0.0,0.0,0.0,120.24052140190977,0.0,21.48773843323533,0.0,21112.92349080814
758,14501,2021101,3021100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25602.56441644287
759,14502,2021102,3021100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14417.165903439107
760,14543,2021961,3021960,0.0,35.66251315622295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31621.00548485839
761,14597,2023271,3023270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.76109993549307,0.0,23241.632550376333
762,14600,2023321,3023320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24615.61748882489
763,14601,2023322,3023320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36865.370531612745
764,14609,2023571,3023570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61713.21082693599
765,14614,2023781,3023780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42516.125489739214
766,14620,2023921,3023920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24693.025090991006
767,14641,2024412,3024410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36807.31482998816
768,14653,2024631,3024630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21596.721004346367
769,14667,2024881,3024880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23551.262959040796
770,14668,2024882,3024880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16178.188852718245
771,14673,2025061,3025060,0.0,21.45970995156439,0.0,0.0,0.0,64.77939404164222,0.0,0.0,0.0,29685.81543070549
772,14676,2025162,3025160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.93712455167
773,14713,2026001,3026000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38781.20868522412
774,14738,2026511,3026510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13972.07219098394
775,14769,2027061,3027060,0.0,49.86531636088151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24867.19219586477
776,14779,2027261,3027260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23222.280649834804
777,14785,2027411,3027410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27537.75447059577
778,14848,2028961,3028960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4508.992826176257
779,14849,2028962,3028960,63.0799908911761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11978.826435206453
780,14850,2028963,3028960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34233.51205796481
781,14868,2029241,3029240,0.0,49.86531636088151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33691.65884280199
782,14869,2029242,3029240,0.0,0.0,0.0,0.0,0.0,84.71151528522445,0.0,0.0,0.0,26512.10374189473
783,14929,2030721,3030720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30092.2053420776
784,14935,2030881,3030880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16197.540753259775
785,14959,2031351,3031350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43309.5534119419
786,14997,2032242,3032240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33885.17784821728
787,15004,2032411,3032410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14726.79631210357
788,15029,2032911,3032910,0.0,0.0,121.02269110790829,0.0,0.0,0.0,0.0,0.0,0.0,15752.447040804607
789,15056,2033531,3033530,0.0,35.66251315622295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43290.20151140037
790,15059,2033612,3033610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18364.953613911024
791,15085,2034211,3034210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25738.02772023357
792,15093,2034402,3034400,0.0,49.86531636088151,0.0,0.0,0.0,0.0,0.0,0.0,46.4564259676794,45051.224460679514
793,15130,2035051,3035050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25544.508714818283
794,15148,2035642,3035640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68950.82162946783
795,15152,2035751,3035750,0.0,0.0,0.0,0.0,0.0,68.80677470346332,0.0,0.0,0.0,24673.673190449477
796,15190,2036491,3036490,0.0,21.45970995156439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28582.757099838334
797,15207,2036971,3036970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30711.466159406526
798,15242,2037631,3037630,0.0,35.66251315622295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27034.605056516015
799,15257,2037911,3037910,0.0,21.45970995156439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36439.62871969911
800,15271,2038441,3038440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28350.534293339988
801,15329,2039661,3039660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30382.483850200533
802,15339,2039841,3039840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25854.139123482746
803,15350,2040111,3040110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.866495607291043,0.0,53372.54169353699
804,15351,2040112,3040110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25234.87830615382
805,15376,2040741,3040740,0.0,0.0,0.0,0.0,0.0,92.18606075156778,0.0,0.0,0.0,54224.02531736426
806,15544,2044161,3044160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39497.22900526069
807,15545,2044162,3044160,0.0,0.0,0.09711337755409107,0.0,0.0,0.0,0.0,0.0,0.0,19893.753756691814
808,15572,2044861,3044860,0.0,64.06811956554006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33536.84363846976
809,15573,2044862,3044860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16004.021747844485
810,15582,2045041,3045040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14204.294997482288
811,15603,2045431,3045430,0.0,0.0,0.0,0.0,0.0,44.847272798060004,0.0,0.0,0.0,10740.304800548596
812,15604,2045432,3045430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44896.40925634728
813,15680,2046991,3046990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26105.71383052262
814,15720,2047961,3047960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12114.289738997155
815,15760,2048931,3048930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29569.704027456315
816,15785,2049492,3049490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29279.42551933338
817,15786,2049493,3049490,0.0,21.45970995156439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25060.711201280057
818,15788,2049521,3049520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31891.932092439794
819,15795,2049681,3049680,0.0,0.0,77.48433611597041,0.0,0.0,86.70472740958267,0.0,0.0,0.0,29743.871132330074
820,15796,2049682,3049680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5689.458759209527
821,15798,2049771,3049770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85303.17758705984
822,15821,2050342,3050340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28679.51660254598
823,15825,2050451,3050450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13565.68227961183
824,15826,2050452,3050450,0.0,35.66251315622295,0.0,0.0,0.0,94.67757590701557,88.80458856666391,0.0,0.0,29976.093938828424
825,15892,2051871,3051870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25718.675819692042
826,15893,2051872,3051870,0.0,35.66251315622295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30285.724347492887
827,15918,2052321,3052320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21770.888109220126
828,15956,2053191,3053190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14823.555814811216
829,16005,2054302,3054300,0.0,0.0,0.0,0.0,0.0,65.77600010382133,0.0,0.0,0.0,52192.075760503714
830,16009,2054371,3054370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23551.262959040796
831,16013,2054471,3054470,0.0,21.45970995156439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24557.561787200302
832,16014,2054481,3054480,0.0,0.0,0.0,0.0,0.0,114.67795783980314,0.0,0.0,0.0,9792.061674013676
833,16015,2054521,3054520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58384.683933793
834,16020,2054691,3054690,0.0,0.0,0.0,0.0,0.0,61.78957585510489,0.0,0.0,0.0,10256.50728701037
835,16043,2055171,3055170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14707.44441156204
836,16077,2055901,3055900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30556.650955074292
837,16088,2056071,3056070,0.0,64.06811956554006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31021.09656807099
838,16148,2057831,3057830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45322.15106826092
839,16157,2058071,3058070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47431.50822728758
840,16182,2058461,3058460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4373.529522385555
841,16195,2058791,3058790,0.0,0.0,0.0,0.0,0.0,0.0,150.45250074826583,37.39074098382302,0.0,41742.049468078054
842,16197,2058861,3058860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37000.83383540345
843,16198,2058862,3058860,116.81479794662242,35.66251315622295,41.001268003337245,0.0,0.0,0.0,0.0,0.0,0.0,16081.4293500106
844,16199,2058863,3058860,0.0,0.0,0.0,0.0,0.0,92.14619650908061,0.0,0.0,0.0,25041.359300738528
845,16230,2059381,3059380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17029.672476545522
846,16231,2059401,3059400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6521.590482495273
847,16247,2059761,3059760,0.0,21.45970995156439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54765.87853252707
848,16284,2060451,3060450,0.0,21.45970995156439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5999.089167873991
849,16324,2061321,3061320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4373.529522385555
850,16337,2061661,3061660,0.0,0.0,0.0,0.0,0.0,108.63006077752311,0.0,0.0,0.0,23009.409743877983
851,16339,2061681,3061680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22022.462816260006
852,16347,2061841,3061840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28873.035607961272
853,16406,2062981,3062980,0.0,0.0,0.0,0.0,0.0,81.68183285619995,0.0,0.0,0.0,27092.660758140602
854,16407,2062982,3062980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21751.536208678597
855,16421,2063321,3063320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23918.949069329847
856,16460,2064291,3064290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27750.625376552587
857,16471,2064612,3064610,0.0,21.45970995156439,0.0,0.0,0.0,103.20852379926876,0.0,0.0,0.0,38200.65166897825
858,16473,2064691,3064690,125.22546339877923,0.0,0.0,58.050688370546524,0.0,89.69454559612001,0.0,0.0,0.0,35297.8665877489
859,16502,2065192,3065190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28853.683707419743
860,16533,2065842,3065840,0.0,35.66251315622295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25409.04541102758
861,16534,2065843,3065840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38220.00356951978
862,16546,2066061,3066060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26163.76953214721
863,16547,2066062,3066060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40871.21394370925
864,16692,2068921,3068920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36478.33252078217
865,16693,2068922,3068920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24073.764273662076
866,16712,2069232,3069230,0.0,35.66251315622295,51.877966289395445,0.0,0.0,0.0,0.0,0.0,0.0,28485.997597130692
867,16713,2069233,3069230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40348.71262908797
868,16714,2069234,3069230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16178.188852718245
869,16715,2069235,3069230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23106.16924658563
870,16721,2069381,3069380,0.0,0.0,0.0,0.0,0.0,81.54061514243982,0.0,0.0,0.0,12733.550556326083
871,16772,2070831,3070830,0.0,0.0,0.0,0.0,0.0,132.8675202097191,0.0,0.0,0.0,7005.387996033499
872,16812,2071511,3071510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25602.56441644287
873,16817,2071551,3071550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33943.23354984187
874,16869,2072431,3072430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4915.382737548366
875,16870,2072432,3072430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34156.10445579869
876,16871,2072433,3072430,0.0,0.0,0.0,145.6501511570871,0.0,0.0,0.0,0.0,0.0,27750.625376552587
877,16880,2072642,3072640,0.0,21.45970995156439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10082.34018213661
878,16892,2073011,3073010,0.0,0.0,0.0,106.57949810919848,0.0,0.0,0.0,0.0,0.0,24112.468074745135
879,16906,2073321,3073320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27189.42026084825
880,16916,2073461,3073460,0.0,35.66251315622295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33923.88164930034
881,16917,2073462,3073460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25583.21251590134
882,16956,2074362,3074360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.62822350027822,26260.529034854855
883,16964,2074531,3074530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5437.884052169649
884,16966,2074611,3074610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61945.43363343433
885,16974,2074833,3074830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62119.600738308094
886,17018,2075781,3075780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32104.802998396615
887,17045,2076372,3076370,0.0,21.45970995156439,0.0,0.0,0.0,78.73187891214978,0.0,0.0,0.0,25022.007400197
888,17111,2078011,3078010,0.0,21.45970995156439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30479.24335290818
889,17112,2078012,3078010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28989.147011210443
890,17143,2078671,3078670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39729.45181175904
891,17179,2079491,3079490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24112.468074745135
892,17180,2079492,3079490,68.31329383918478,0.0,0.0,58.050688370546524,0.0,0.0,0.0,0.0,0.0,79942.70113705631
893,17203,2080021,3080020,0.0,0.0,0.09711337755409107,0.0,0.0,0.0,0.0,0.0,0.0,32278.970103270374
894,17204,2080022,3080020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14552.62920722981
895,17205,2080023,3080020,0.0,0.0,0.0,0.0,0.0,183.48473254366513,0.0,0.0,0.0,19642.179049651935
896,17206,2080024,3080020,0.0,0.0,0.0,0.0,0.0,69.76242435253778,0.0,0.0,0.0,25234.87830615382
897,17216,2080211,3080210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22854.59453954575
898,17243,2080981,3080980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6095.848670581636
899,17252,2081221,3081220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22893.298340628808
900,17255,2081271,3081270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6540.942383036802
901,17270,2081801,3081800,0.0,21.45970995156439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4934.734638089895
902,17274,2081881,3081880,0.0,0.0,0.0,106.57949810919848,0.0,0.0,0.0,0.0,0.0,19642.179049651935
903,17294,2082511,3082510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16139.485051635187
904,17315,2082942,3082940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5186.309345129773
905,17316,2083061,3083060,0.0,0.0,0.0,104.68604614415635,0.0,0.0,0.0,0.0,0.0,8379.372934482059
906,17347,2083752,3083750,0.0,0.0,0.0,0.0,104.38983189108883,0.0,0.0,0.0,0.0,34794.717173669145
907,17464,2086371,3086370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.849269489905566,25022.007400197
908,17496,2087141,3087140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.3534106923829,4373.529522385555
909,17498,2087181,3087180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11030.58330867153
910,17499,2087182,3087180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38220.00356951978
911,17500,2087183,3087180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39400.469502553045
912,17506,2087331,3087330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13759.20128502712
913,17513,2087481,3087480,0.0,0.0,0.0,0.0,0.0,99.66060621791112,0.0,0.0,0.0,677800.3164670533
914,17532,2088051,3088050,0.0,0.0,88.78590542882775,0.0,0.0,0.0,0.0,0.0,0.0,27711.92157546953
915,17577,2089061,3089060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23648.022461748442
916,17644,2090341,3090340,0.0,21.45970995156439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28814.979906336685
917,17645,2090401,3090400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21403.201998931076
918,17658,2090681,3090680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32956.28662222389
919,17686,2091391,3091390,0.0,21.45970995156439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21616.072904887897
920,17741,2092561,3092560,0.0,0.0,0.0,0.0,0.0,73.74884860125422,0.0,0.0,0.0,25157.470703987703
921,17747,2092771,3092770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14707.44441156204
922,17761,2093031,3093030,0.0,64.06811956554006,0.0,0.0,0.0,0.0,126.9442975063493,0.0,0.0,12017.53023628951
923,17777,2093412,3093410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22022.462816260006
924,17807,2093941,3093940,0.0,21.45970995156439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6095.848670581636
925,17814,2094081,3094080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54378.8405216965
926,17815,2094082,3094080,0.0,0.0,0.0,0.0,0.0,158.2555818188626,0.0,157.5767485103924,0.0,34697.9576709615
927,17816,2094083,3094080,0.0,21.45970995156439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6095.848670581636
928,17831,2094331,3094330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23299.688252000917
929,17832,2094332,3094330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13294.755672030424
930,17838,2094491,3094490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22080.51851788459
931,17847,2094722,3094720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47373.45252566299
932,17864,2095041,3095040,0.0,49.86531636088151,0.0,0.0,76.30896711238593,69.40364617015331,0.0,0.0,0.0,40542.23163450326
933,17872,2095251,3095250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17474.76618900069
